alpha.air_average,Points:0,Points:1,Points:2
0.683062,0.07,0.06,0.025
0.678517,0.08,0.06,0.025
0.639145,0.09,0.06,0.025
0.598867,0.1,0.06,0.025
0.581873,0.11,0.06,0.025
0.573458,0.12,0.06,0.025
0.57986,0.13,0.06,0.025
0.609665,0.14,0.06,0.025
0.658775,0.15,0.06,0.025
0.709887,0.16,0.06,0.025
0.740401,0.17,0.06,0.025
0.758875,0.18,0.06,0.025
0.777211,0.19,0.06,0.025
0.784121,0.2,0.06,0.025
0.772895,0.21,0.06,0.025
0.751939,0.22,0.06,0.025
0.736173,0.23,0.06,0.025
0.716552,0.24,0.06,0.025
0.672441,0.25,0.06,0.025
0.61195,0.26,0.06,0.025
0.566626,0.27,0.06,0.025
0.552976,0.28,0.06,0.025
0.555128,0,0.07,0.025
0.567504,0.01,0.07,0.025
0.608866,0.02,0.07,0.025
0.66167,0.03,0.07,0.025
0.699769,0.04,0.07,0.025
0.709302,0.05,0.07,0.025
0.700452,0.06,0.07,0.025
0.696937,0.07,0.07,0.025
0.679891,0.08,0.07,0.025
0.636499,0.09,0.07,0.025
0.602065,0.1,0.07,0.025
0.586918,0.11,0.07,0.025
0.576259,0.12,0.07,0.025
0.581682,0.13,0.07,0.025
0.613512,0.14,0.07,0.025
0.666921,0.15,0.07,0.025
0.71908,0.16,0.07,0.025
0.749204,0.17,0.07,0.025
0.770024,0.18,0.07,0.025
0.794107,0.19,0.07,0.025
0.808547,0.2,0.07,0.025
0.802135,0.21,0.07,0.025
0.78366,0.22,0.07,0.025
0.769616,0.23,0.07,0.025
0.741808,0.24,0.07,0.025
0.684243,0.25,0.07,0.025
0.619305,0.26,0.07,0.025
0.574199,0.27,0.07,0.025
0.560268,0.28,0.07,0.025
0.555991,0,0.08,0.025
0.565765,0.01,0.08,0.025
0.603386,0.02,0.08,0.025
0.655498,0.03,0.08,0.025
0.697206,0.04,0.08,0.025
0.715353,0.05,0.08,0.025
0.711355,0.06,0.08,0.025
0.699872,0.07,0.08,0.025
0.670355,0.08,0.08,0.025
0.627122,0.09,0.08,0.025
0.600483,0.1,0.08,0.025
0.5858,0.11,0.08,0.025
0.57263,0.12,0.08,0.025
0.577158,0.13,0.08,0.025
0.610441,0.14,0.08,0.025
0.664559,0.15,0.08,0.025
0.713247,0.16,0.08,0.025
0.741029,0.17,0.08,0.025
0.762932,0.18,0.08,0.025
0.789122,0.19,0.08,0.025
0.805883,0.2,0.08,0.025
0.80245,0.21,0.08,0.025
0.788389,0.22,0.08,0.025
0.776458,0.23,0.08,0.025
0.742108,0.24,0.08,0.025
0.676939,0.25,0.08,0.025
0.612257,0.26,0.08,0.025
0.570795,0.27,0.08,0.025
0.558508,0.28,0.08,0.025
0.560996,0,0.09,0.025
0.569345,0.01,0.09,0.025
0.604189,0.02,0.09,0.025
0.655836,0.03,0.09,0.025
0.697887,0.04,0.09,0.025
0.71723,0.05,0.09,0.025
0.715238,0.06,0.09,0.025
0.697483,0.07,0.09,0.025
0.659917,0.08,0.09,0.025
0.620805,0.09,0.09,0.025
0.601317,0.1,0.09,0.025
0.587217,0.11,0.09,0.025
0.572959,0.12,0.09,0.025
0.576814,0.13,0.09,0.025
0.609653,0.14,0.09,0.025
0.660218,0.15,0.09,0.025
0.70105,0.16,0.09,0.025
0.724524,0.17,0.09,0.025
0.746706,0.18,0.09,0.025
0.773551,0.19,0.09,0.025
0.792096,0.2,0.09,0.025
0.792643,0.21,0.09,0.025
0.78645,0.22,0.09,0.025
0.778468,0.23,0.09,0.025
0.741028,0.24,0.09,0.025
0.674001,0.25,0.09,0.025
0.607554,0.26,0.09,0.025
0.567085,0.27,0.09,0.025
0.557355,0.28,0.09,0.025
0.563616,0,0.1,0.025
0.573557,0.01,0.1,0.025
0.608841,0.02,0.1,0.025
0.660452,0.03,0.1,0.025
0.704058,0.04,0.1,0.025
0.721945,0.05,0.1,0.025
0.718196,0.06,0.1,0.025
0.695857,0.07,0.1,0.025
0.654979,0.08,0.1,0.025
0.62244,0.09,0.1,0.025
0.609075,0.1,0.1,0.025
0.596753,0.11,0.1,0.025
0.582972,0.12,0.1,0.025
0.584722,0.13,0.1,0.025
0.612953,0.14,0.1,0.025
0.656059,0.15,0.1,0.025
0.68799,0.16,0.1,0.025
0.705692,0.17,0.1,0.025
0.726265,0.18,0.1,0.025
0.754089,0.19,0.1,0.025
0.776323,0.2,0.1,0.025
0.782253,0.21,0.1,0.025
0.784273,0.22,0.1,0.025
0.78088,0.23,0.1,0.025
0.740658,0.24,0.1,0.025
0.67159,0.25,0.1,0.025
0.602394,0.26,0.1,0.025
0.560988,0.27,0.1,0.025
0.552989,0.28,0.1,0.025
0.562464,0,0.11,0.025
0.574525,0.01,0.11,0.025
0.613999,0.02,0.11,0.025
0.668997,0.03,0.11,0.025
0.717785,0.04,0.11,0.025
0.738351,0.05,0.11,0.025
0.729953,0.06,0.11,0.025
0.700548,0.07,0.11,0.025
0.65721,0.08,0.11,0.025
0.628261,0.09,0.11,0.025
0.618481,0.1,0.11,0.025
0.608224,0.11,0.11,0.025
0.594704,0.12,0.11,0.025
0.593954,0.13,0.11,0.025
0.616289,0.14,0.11,0.025
0.650503,0.15,0.11,0.025
0.673809,0.16,0.11,0.025
0.684807,0.17,0.11,0.025
0.702188,0.18,0.11,0.025
0.731562,0.19,0.11,0.025
0.757904,0.2,0.11,0.025
0.769671,0.21,0.11,0.025
0.779415,0.22,0.11,0.025
0.780385,0.23,0.11,0.025
0.733729,0.24,0.11,0.025
0.659095,0.25,0.11,0.025
0.591125,0.26,0.11,0.025
0.550366,0.27,0.11,0.025
0.542855,0.28,0.11,0.025
0.561421,0,0.12,0.025
0.57407,0.01,0.12,0.025
0.615154,0.02,0.12,0.025
0.675366,0.03,0.12,0.025
0.731336,0.04,0.12,0.025
0.758579,0.05,0.12,0.025
0.750657,0.06,0.12,0.025
0.716349,0.07,0.12,0.025
0.67002,0.08,0.12,0.025
0.637861,0.09,0.12,0.025
0.625845,0.1,0.12,0.025
0.616363,0.11,0.12,0.025
0.603395,0.12,0.12,0.025
0.601328,0.13,0.12,0.025
0.6201,0.14,0.12,0.025
0.648522,0.15,0.12,0.025
0.664066,0.16,0.12,0.025
0.667548,0.17,0.12,0.025
0.68167,0.18,0.12,0.025
0.710639,0.19,0.12,0.025
0.737548,0.2,0.12,0.025
0.754133,0.21,0.12,0.025
0.771788,0.22,0.12,0.025
0.773208,0.23,0.12,0.025
0.718961,0.24,0.12,0.025
0.638748,0.25,0.12,0.025
0.573782,0.26,0.12,0.025
0.538412,0.27,0.12,0.025
0.532193,0.28,0.12,0.025
0.557866,0,0.13,0.025
0.570455,0.01,0.13,0.025
0.607767,0.02,0.13,0.025
0.670955,0.03,0.13,0.025
0.734128,0.04,0.13,0.025
0.767626,0.05,0.13,0.025
0.767334,0.06,0.13,0.025
0.736776,0.07,0.13,0.025
0.692136,0.08,0.13,0.025
0.657405,0.09,0.13,0.025
0.640588,0.1,0.13,0.025
0.627331,0.11,0.13,0.025
0.611071,0.12,0.13,0.025
0.605527,0.13,0.13,0.025
0.619967,0.14,0.13,0.025
0.643108,0.15,0.13,0.025
0.654973,0.16,0.13,0.025
0.659702,0.17,0.13,0.025
0.675609,0.18,0.13,0.025
0.700315,0.19,0.13,0.025
0.722318,0.2,0.13,0.025
0.742413,0.21,0.13,0.025
0.764665,0.22,0.13,0.025
0.760196,0.23,0.13,0.025
0.700701,0.24,0.13,0.025
0.617089,0.25,0.13,0.025
0.55526,0.26,0.13,0.025
0.530116,0.27,0.13,0.025
0.527126,0.28,0.13,0.025
0.554864,0,0.14,0.025
0.566523,0.01,0.14,0.025
0.598915,0.02,0.14,0.025
0.658444,0.03,0.14,0.025
0.722261,0.04,0.14,0.025
0.760904,0.05,0.14,0.025
0.770621,0.06,0.14,0.025
0.749576,0.07,0.14,0.025
0.713177,0.08,0.14,0.025
0.68248,0.09,0.14,0.025
0.66417,0.1,0.14,0.025
0.646757,0.11,0.14,0.025
0.623844,0.12,0.14,0.025
0.609405,0.13,0.14,0.025
0.615112,0.14,0.14,0.025
0.630212,0.15,0.14,0.025
0.642105,0.16,0.14,0.025
0.656585,0.17,0.14,0.025
0.676592,0.18,0.14,0.025
0.696203,0.19,0.14,0.025
0.714878,0.2,0.14,0.025
0.738876,0.21,0.14,0.025
0.759811,0.22,0.14,0.025
0.746144,0.23,0.14,0.025
0.684039,0.24,0.14,0.025
0.599784,0.25,0.14,0.025
0.54316,0.26,0.14,0.025
0.528605,0.27,0.14,0.025
0.528764,0.28,0.14,0.025
0.557305,0,0.15,0.025
0.567241,0.01,0.15,0.025
0.595363,0.02,0.15,0.025
0.646583,0.03,0.15,0.025
0.705459,0.04,0.15,0.025
0.747178,0.05,0.15,0.025
0.764737,0.06,0.15,0.025
0.753373,0.07,0.15,0.025
0.724547,0.08,0.15,0.025
0.698972,0.09,0.15,0.025
0.683734,0.1,0.15,0.025
0.668565,0.11,0.15,0.025
0.645188,0.12,0.15,0.025
0.622177,0.13,0.15,0.025
0.615318,0.14,0.15,0.025
0.621885,0.15,0.15,0.025
0.634839,0.16,0.15,0.025
0.65459,0.17,0.15,0.025
0.673483,0.18,0.15,0.025
0.690271,0.19,0.15,0.025
0.712188,0.2,0.15,0.025
0.740979,0.21,0.15,0.025
0.757667,0.22,0.15,0.025
0.735769,0.23,0.15,0.025
0.671517,0.24,0.15,0.025
0.589333,0.25,0.15,0.025
0.538837,0.26,0.15,0.025
0.530964,0.27,0.15,0.025
0.532694,0.28,0.15,0.025
0.561408,0,0.16,0.025
0.570244,0.01,0.16,0.025
0.595824,0.02,0.16,0.025
0.639212,0.03,0.16,0.025
0.695158,0.04,0.16,0.025
0.739882,0.05,0.16,0.025
0.757685,0.06,0.16,0.025
0.749584,0.07,0.16,0.025
0.725002,0.08,0.16,0.025
0.70371,0.09,0.16,0.025
0.693257,0.1,0.16,0.025
0.682146,0.11,0.16,0.025
0.66523,0.12,0.16,0.025
0.643379,0.13,0.16,0.025
0.628306,0.14,0.16,0.025
0.627419,0.15,0.16,0.025
0.638239,0.16,0.16,0.025
0.657999,0.17,0.16,0.025
0.675136,0.18,0.16,0.025
0.691562,0.19,0.16,0.025
0.717564,0.2,0.16,0.025
0.746805,0.21,0.16,0.025
0.758145,0.22,0.16,0.025
0.732047,0.23,0.16,0.025
0.665146,0.24,0.16,0.025
0.585169,0.25,0.16,0.025
0.540997,0.26,0.16,0.025
0.534481,0.27,0.16,0.025
0.53449,0.28,0.16,0.025
0.560359,0,0.17,0.025
0.572534,0.01,0.17,0.025
0.601366,0.02,0.17,0.025
0.637128,0.03,0.17,0.025
0.68894,0.04,0.17,0.025
0.738144,0.05,0.17,0.025
0.752907,0.06,0.17,0.025
0.742099,0.07,0.17,0.025
0.722139,0.08,0.17,0.025
0.706695,0.09,0.17,0.025
0.699016,0.1,0.17,0.025
0.689835,0.11,0.17,0.025
0.678685,0.12,0.17,0.025
0.661643,0.13,0.17,0.025
0.645749,0.14,0.17,0.025
0.643426,0.15,0.17,0.025
0.655902,0.16,0.17,0.025
0.677452,0.17,0.17,0.025
0.693263,0.18,0.17,0.025
0.708327,0.19,0.17,0.025
0.732601,0.2,0.17,0.025
0.754171,0.21,0.17,0.025
0.75836,0.22,0.17,0.025
0.73114,0.23,0.17,0.025
0.66232,0.24,0.17,0.025
0.585142,0.25,0.17,0.025
0.547741,0.26,0.17,0.025
0.53702,0.27,0.17,0.025
0.531178,0.28,0.17,0.025
0.552285,0,0.18,0.025
0.569762,0.01,0.18,0.025
0.607091,0.02,0.18,0.025
0.64105,0.03,0.18,0.025
0.684695,0.04,0.18,0.025
0.732698,0.05,0.18,0.025
0.748873,0.06,0.18,0.025
0.739251,0.07,0.18,0.025
0.725293,0.08,0.18,0.025
0.715018,0.09,0.18,0.025
0.706964,0.1,0.18,0.025
0.699125,0.11,0.18,0.025
0.690223,0.12,0.18,0.025
0.673753,0.13,0.18,0.025
0.660484,0.14,0.18,0.025
0.6652,0.15,0.18,0.025
0.686119,0.16,0.18,0.025
0.708701,0.17,0.18,0.025
0.720423,0.18,0.18,0.025
0.73172,0.19,0.18,0.025
0.747902,0.2,0.18,0.025
0.757725,0.21,0.18,0.025
0.7547,0.22,0.18,0.025
0.725528,0.23,0.18,0.025
0.656125,0.24,0.18,0.025
0.585806,0.25,0.18,0.025
0.553211,0.26,0.18,0.025
0.534645,0.27,0.18,0.025
0.523475,0.28,0.18,0.025
0.544553,0,0.19,0.025
0.562188,0.01,0.19,0.025
0.604009,0.02,0.19,0.025
0.645408,0.03,0.19,0.025
0.683745,0.04,0.19,0.025
0.723312,0.05,0.19,0.025
0.742893,0.06,0.19,0.025
0.738894,0.07,0.19,0.025
0.730529,0.08,0.19,0.025
0.724411,0.09,0.19,0.025
0.716983,0.1,0.19,0.025
0.709626,0.11,0.19,0.025
0.699965,0.12,0.19,0.025
0.685149,0.13,0.19,0.025
0.679604,0.14,0.19,0.025
0.692012,0.15,0.19,0.025
0.713821,0.16,0.19,0.025
0.731583,0.17,0.19,0.025
0.741473,0.18,0.19,0.025
0.750559,0.19,0.19,0.025
0.756354,0.2,0.19,0.025
0.755871,0.21,0.19,0.025
0.746935,0.22,0.19,0.025
0.713385,0.23,0.19,0.025
0.64602,0.24,0.19,0.025
0.586346,0.25,0.19,0.025
0.556452,0.26,0.19,0.025
0.533522,0.27,0.19,0.025
0.522415,0.28,0.19,0.025
0.543885,0,0.2,0.025
0.558245,0.01,0.2,0.025
0.595592,0.02,0.2,0.025
0.642254,0.03,0.2,0.025
0.6807,0.04,0.2,0.025
0.711752,0.05,0.2,0.025
0.733449,0.06,0.2,0.025
0.736554,0.07,0.2,0.025
0.73233,0.08,0.2,0.025
0.730767,0.09,0.2,0.025
0.724871,0.1,0.2,0.025
0.715019,0.11,0.2,0.025
0.705124,0.12,0.2,0.025
0.696099,0.13,0.2,0.025
0.699617,0.14,0.2,0.025
0.714073,0.15,0.2,0.025
0.729479,0.16,0.2,0.025
0.740808,0.17,0.2,0.025
0.752405,0.18,0.2,0.025
0.7619,0.19,0.2,0.025
0.760268,0.2,0.2,0.025
0.753041,0.21,0.2,0.025
0.737683,0.22,0.2,0.025
0.699655,0.23,0.2,0.025
0.639353,0.24,0.2,0.025
0.590207,0.25,0.2,0.025
0.562397,0.26,0.2,0.025
0.542485,0.27,0.2,0.025
0.535295,0.28,0.2,0.025
0.542679,0,0.21,0.025
0.556703,0.01,0.21,0.025
0.590846,0.02,0.21,0.025
0.636274,0.03,0.21,0.025
0.673843,0.04,0.21,0.025
0.701066,0.05,0.21,0.025
0.725938,0.06,0.21,0.025
0.736405,0.07,0.21,0.025
0.736747,0.08,0.21,0.025
0.739017,0.09,0.21,0.025
0.730012,0.1,0.21,0.025
0.714883,0.11,0.21,0.025
0.706624,0.12,0.21,0.025
0.70487,0.13,0.21,0.025
0.713426,0.14,0.21,0.025
0.724401,0.15,0.21,0.025
0.734772,0.16,0.21,0.025
0.743517,0.17,0.21,0.025
0.757562,0.18,0.21,0.025
0.76856,0.19,0.21,0.025
0.765046,0.2,0.21,0.025
0.754958,0.21,0.21,0.025
0.73497,0.22,0.21,0.025
0.69532,0.23,0.21,0.025
0.641038,0.24,0.21,0.025
0.596933,0.25,0.21,0.025
0.570007,0.26,0.21,0.025
0.553157,0.27,0.21,0.025
0.547782,0.28,0.21,0.025
0.53528,0,0.22,0.025
0.551973,0.01,0.22,0.025
0.588297,0.02,0.22,0.025
0.634479,0.03,0.22,0.025
0.673921,0.04,0.22,0.025
0.702954,0.05,0.22,0.025
0.729098,0.06,0.22,0.025
0.742918,0.07,0.22,0.025
0.747184,0.08,0.22,0.025
0.745924,0.09,0.22,0.025
0.729467,0.1,0.22,0.025
0.711271,0.11,0.22,0.025
0.706003,0.12,0.22,0.025
0.709358,0.13,0.22,0.025
0.716696,0.14,0.22,0.025
0.721454,0.15,0.22,0.025
0.72921,0.16,0.22,0.025
0.739826,0.17,0.22,0.025
0.757563,0.18,0.22,0.025
0.771674,0.19,0.22,0.025
0.770767,0.2,0.22,0.025
0.762073,0.21,0.22,0.025
0.743678,0.22,0.22,0.025
0.703846,0.23,0.22,0.025
0.648441,0.24,0.22,0.025
0.604166,0.25,0.22,0.025
0.577348,0.26,0.22,0.025
0.558563,0.27,0.22,0.025
0.55033,0.28,0.22,0.025
0.525392,0,0.23,0.025
0.543233,0.01,0.23,0.025
0.580846,0.02,0.23,0.025
0.630861,0.03,0.23,0.025
0.676931,0.04,0.23,0.025
0.710258,0.05,0.23,0.025
0.73523,0.06,0.23,0.025
0.75046,0.07,0.23,0.025
0.755707,0.08,0.23,0.025
0.743557,0.09,0.23,0.025
0.721036,0.1,0.23,0.025
0.706674,0.11,0.23,0.025
0.706177,0.12,0.23,0.025
0.708847,0.13,0.23,0.025
0.708485,0.14,0.23,0.025
0.708146,0.15,0.23,0.025
0.716524,0.16,0.23,0.025
0.73268,0.17,0.23,0.025
0.755639,0.18,0.23,0.025
0.773349,0.19,0.23,0.025
0.775538,0.2,0.23,0.025
0.768435,0.21,0.23,0.025
0.752823,0.22,0.23,0.025
0.712525,0.23,0.23,0.025
0.656172,0.24,0.23,0.025
0.613591,0.25,0.23,0.025
0.585362,0.26,0.23,0.025
0.56118,0.27,0.23,0.025
0.549259,0.28,0.23,0.025
0.515805,0,0.24,0.025
0.53143,0.01,0.24,0.025
0.567188,0.02,0.24,0.025
0.618918,0.03,0.24,0.025
0.667567,0.04,0.24,0.025
0.70402,0.05,0.24,0.025
0.731343,0.06,0.24,0.025
0.74777,0.07,0.24,0.025
0.753502,0.08,0.24,0.025
0.735266,0.09,0.24,0.025
0.712889,0.1,0.24,0.025
0.707947,0.11,0.24,0.025
0.7105,0.12,0.24,0.025
0.706588,0.13,0.24,0.025
0.697724,0.14,0.24,0.025
0.696657,0.15,0.24,0.025
0.708889,0.16,0.24,0.025
0.732125,0.17,0.24,0.025
0.760134,0.18,0.24,0.025
0.779074,0.19,0.24,0.025
0.780908,0.2,0.24,0.025
0.771513,0.21,0.24,0.025
0.753487,0.22,0.24,0.025
0.713327,0.23,0.24,0.025
0.662448,0.24,0.24,0.025
0.625123,0.25,0.24,0.025
0.592825,0.26,0.24,0.025
0.560729,0.27,0.24,0.025
0.546358,0.28,0.24,0.025
0.509852,0,0.25,0.025
0.521318,0.01,0.25,0.025
0.551877,0.02,0.25,0.025
0.602002,0.03,0.25,0.025
0.648684,0.04,0.25,0.025
0.685693,0.05,0.25,0.025
0.717498,0.06,0.25,0.025
0.735135,0.07,0.25,0.025
0.740875,0.08,0.25,0.025
0.725676,0.09,0.25,0.025
0.710488,0.1,0.25,0.025
0.712882,0.11,0.25,0.025
0.714298,0.12,0.25,0.025
0.70414,0.13,0.25,0.025
0.693059,0.14,0.25,0.025
0.694435,0.15,0.25,0.025
0.71109,0.16,0.25,0.025
0.739995,0.17,0.25,0.025
0.768303,0.18,0.25,0.025
0.784171,0.19,0.25,0.025
0.784088,0.2,0.25,0.025
0.772152,0.21,0.25,0.025
0.748788,0.22,0.25,0.025
0.70944,0.23,0.25,0.025
0.6681,0.24,0.25,0.025
0.635793,0.25,0.25,0.025
0.597851,0.26,0.25,0.025
0.558271,0.27,0.25,0.025
0.542355,0.28,0.25,0.025
0.508003,0,0.26,0.025
0.516125,0.01,0.26,0.025
0.539526,0.02,0.26,0.025
0.58677,0.03,0.26,0.025
0.633186,0.04,0.26,0.025
0.667443,0.05,0.26,0.025
0.699997,0.06,0.26,0.025
0.720599,0.07,0.26,0.025
0.726865,0.08,0.26,0.025
0.716602,0.09,0.26,0.025
0.707098,0.1,0.26,0.025
0.708747,0.11,0.26,0.025
0.709302,0.12,0.26,0.025
0.703367,0.13,0.26,0.025
0.698304,0.14,0.26,0.025
0.700406,0.15,0.26,0.025
0.718062,0.16,0.26,0.025
0.748411,0.17,0.26,0.025
0.771184,0.18,0.26,0.025
0.78139,0.19,0.26,0.025
0.780666,0.2,0.26,0.025
0.769109,0.21,0.26,0.025
0.742524,0.22,0.26,0.025
0.704283,0.23,0.26,0.025
0.672087,0.24,0.26,0.025
0.640078,0.25,0.26,0.025
0.595506,0.26,0.26,0.025
0.553751,0.27,0.26,0.025
0.537539,0.28,0.26,0.025
0.506895,0,0.27,0.025
0.513172,0.01,0.27,0.025
0.529194,0.02,0.27,0.025
0.572217,0.03,0.27,0.025
0.623266,0.04,0.27,0.025
0.656866,0.05,0.27,0.025
0.686583,0.06,0.27,0.025
0.70958,0.07,0.27,0.025
0.7173,0.08,0.27,0.025
0.70898,0.09,0.27,0.025
0.698193,0.1,0.27,0.025
0.694874,0.11,0.27,0.025
0.698466,0.12,0.27,0.025
0.702589,0.13,0.27,0.025
0.703827,0.14,0.27,0.025
0.706659,0.15,0.27,0.025
0.723053,0.16,0.27,0.025
0.748886,0.17,0.27,0.025
0.76552,0.18,0.27,0.025
0.772376,0.19,0.27,0.025
0.771622,0.2,0.27,0.025
0.760978,0.21,0.27,0.025
0.736131,0.22,0.27,0.025
0.701345,0.23,0.27,0.025
0.673668,0.24,0.27,0.025
0.635812,0.25,0.27,0.025
0.587015,0.26,0.27,0.025
0.549217,0.27,0.27,0.025
0.53253,0.28,0.27,0.025
0.507886,0,0.28,0.025
0.512603,0.01,0.28,0.025
0.523573,0.02,0.28,0.025
0.558208,0.03,0.28,0.025
0.610778,0.04,0.28,0.025
0.649036,0.05,0.28,0.025
0.677395,0.06,0.28,0.025
0.701131,0.07,0.28,0.025
0.709182,0.08,0.28,0.025
0.701973,0.09,0.28,0.025
0.69144,0.1,0.28,0.025
0.688382,0.11,0.28,0.025
0.696926,0.12,0.28,0.025
0.703407,0.13,0.28,0.025
0.701781,0.14,0.28,0.025
0.705039,0.15,0.28,0.025
0.720872,0.16,0.28,0.025
0.740142,0.17,0.28,0.025
0.751951,0.18,0.28,0.025
0.75783,0.19,0.28,0.025
0.75721,0.2,0.28,0.025
0.747057,0.21,0.28,0.025
0.728075,0.22,0.28,0.025
0.701173,0.23,0.28,0.025
0.672301,0.24,0.28,0.025
0.628301,0.25,0.28,0.025
0.581231,0.26,0.28,0.025
0.547878,0.27,0.28,0.025
0.531004,0.28,0.28,0.025
0.514171,0,0.29,0.025
0.518644,0.01,0.29,0.025
0.528274,0.02,0.29,0.025
0.553012,0.03,0.29,0.025
0.5981,0.04,0.29,0.025
0.638678,0.05,0.29,0.025
0.668266,0.06,0.29,0.025
0.692953,0.07,0.29,0.025
0.701854,0.08,0.29,0.025
0.696305,0.09,0.29,0.025
0.691208,0.1,0.29,0.025
0.697191,0.11,0.29,0.025
0.71071,0.12,0.29,0.025
0.711468,0.13,0.29,0.025
0.699373,0.14,0.29,0.025
0.698697,0.15,0.29,0.025
0.713645,0.16,0.29,0.025
0.727922,0.17,0.29,0.025
0.735721,0.18,0.29,0.025
0.740612,0.19,0.29,0.025
0.739818,0.2,0.29,0.025
0.731455,0.21,0.29,0.025
0.718286,0.22,0.29,0.025
0.698616,0.23,0.29,0.025
0.667702,0.24,0.29,0.025
0.621241,0.25,0.29,0.025
0.577142,0.26,0.29,0.025
0.545481,0.27,0.29,0.025
0.530185,0.28,0.29,0.025
0.520514,0,0.3,0.025
0.526104,0.01,0.3,0.025
0.537043,0.02,0.3,0.025
0.558287,0.03,0.3,0.025
0.595308,0.04,0.3,0.025
0.631311,0.05,0.3,0.025
0.66085,0.06,0.3,0.025
0.68742,0.07,0.3,0.025
0.69887,0.08,0.3,0.025
0.696864,0.09,0.3,0.025
0.699615,0.1,0.3,0.025
0.713243,0.11,0.3,0.025
0.725409,0.12,0.3,0.025
0.719051,0.13,0.3,0.025
0.700633,0.14,0.3,0.025
0.696726,0.15,0.3,0.025
0.708724,0.16,0.3,0.025
0.71732,0.17,0.3,0.025
0.721494,0.18,0.3,0.025
0.726827,0.19,0.3,0.025
0.727661,0.2,0.3,0.025
0.721759,0.21,0.3,0.025
0.709364,0.22,0.3,0.025
0.69078,0.23,0.3,0.025
0.660796,0.24,0.3,0.025
0.615041,0.25,0.3,0.025
0.57183,0.26,0.3,0.025
0.54018,0.27,0.3,0.025
0.52612,0.28,0.3,0.025
0.522934,0,0.31,0.025
0.529228,0.01,0.31,0.025
0.541984,0.02,0.31,0.025
0.565057,0.03,0.31,0.025
0.601287,0.04,0.31,0.025
0.63294,0.05,0.31,0.025
0.659007,0.06,0.31,0.025
0.68489,0.07,0.31,0.025
0.699029,0.08,0.31,0.025
0.703997,0.09,0.31,0.025
0.714885,0.1,0.31,0.025
0.727954,0.11,0.31,0.025
0.729377,0.12,0.31,0.025
0.715229,0.13,0.31,0.025
0.699103,0.14,0.31,0.025
0.69944,0.15,0.31,0.025
0.708266,0.16,0.31,0.025
0.709957,0.17,0.31,0.025
0.709571,0.18,0.31,0.025
0.716157,0.19,0.31,0.025
0.723566,0.2,0.31,0.025
0.720487,0.21,0.31,0.025
0.702424,0.22,0.31,0.025
0.681434,0.23,0.31,0.025
0.654495,0.24,0.31,0.025
0.610247,0.25,0.31,0.025
0.566151,0.26,0.31,0.025
0.533803,0.27,0.31,0.025
0.520414,0.28,0.31,0.025
0.524971,0,0.32,0.025
0.531518,0.01,0.32,0.025
0.544691,0.02,0.32,0.025
0.56498,0.03,0.32,0.025
0.6019,0.04,0.32,0.025
0.636869,0.05,0.32,0.025
0.662856,0.06,0.32,0.025
0.685747,0.07,0.32,0.025
0.700192,0.08,0.32,0.025
0.711874,0.09,0.32,0.025
0.726867,0.1,0.32,0.025
0.734967,0.11,0.32,0.025
0.725111,0.12,0.32,0.025
0.702946,0.13,0.32,0.025
0.68942,0.14,0.32,0.025
0.696437,0.15,0.32,0.025
0.705739,0.16,0.32,0.025
0.70619,0.17,0.32,0.025
0.704837,0.18,0.32,0.025
0.712209,0.19,0.32,0.025
0.72509,0.2,0.32,0.025
0.722603,0.21,0.32,0.025
0.697391,0.22,0.32,0.025
0.672778,0.23,0.32,0.025
0.646379,0.24,0.32,0.025
0.604342,0.25,0.32,0.025
0.559903,0.26,0.32,0.025
0.527248,0.27,0.32,0.025
0.515694,0.28,0.32,0.025
0.527795,0,0.33,0.025
0.535469,0.01,0.33,0.025
0.549958,0.02,0.33,0.025
0.565232,0.03,0.33,0.025
0.596185,0.04,0.33,0.025
0.633771,0.05,0.33,0.025
0.665569,0.06,0.33,0.025
0.688392,0.07,0.33,0.025
0.701681,0.08,0.33,0.025
0.717465,0.09,0.33,0.025
0.733465,0.1,0.33,0.025
0.735044,0.11,0.33,0.025
0.715776,0.12,0.33,0.025
0.689051,0.13,0.33,0.025
0.677264,0.14,0.33,0.025
0.685665,0.15,0.33,0.025
0.69667,0.16,0.33,0.025
0.70369,0.17,0.33,0.025
0.709224,0.18,0.33,0.025
0.719126,0.19,0.33,0.025
0.731337,0.2,0.33,0.025
0.725523,0.21,0.33,0.025
0.69446,0.22,0.33,0.025
0.66576,0.23,0.33,0.025
0.637732,0.24,0.33,0.025
0.597034,0.25,0.33,0.025
0.554061,0.26,0.33,0.025
0.522529,0.27,0.33,0.025
0.512941,0.28,0.33,0.025
0.528011,0,0.34,0.025
0.53684,0.01,0.34,0.025
0.556439,0.02,0.34,0.025
0.576345,0.03,0.34,0.025
0.598731,0.04,0.34,0.025
0.628354,0.05,0.34,0.025
0.661586,0.06,0.34,0.025
0.685334,0.07,0.34,0.025
0.700382,0.08,0.34,0.025
0.720706,0.09,0.34,0.025
0.738521,0.1,0.34,0.025
0.733529,0.11,0.34,0.025
0.704955,0.12,0.34,0.025
0.677314,0.13,0.34,0.025
0.669661,0.14,0.34,0.025
0.676126,0.15,0.34,0.025
0.68582,0.16,0.34,0.025
0.698932,0.17,0.34,0.025
0.711917,0.18,0.34,0.025
0.724263,0.19,0.34,0.025
